STOP_NAME,ID_REFA_LDA,CAT_DAY,HOUR,PCT_CHECKINS_s1,PCT_CHECKINS_s2,PCT_CHECKINS_mean
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAHV,5.0,1.72,1.81,1.7650000000000001
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAVS,14.0,7.03,6.78,6.905
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAVS,16.0,6.14,6.25,6.195
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAVS,17.0,6.43,6.61,6.52
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAVS,23.0,2.02,1.68,1.85
LES AGNETTES-ASNIERES-GENNEVILLIERS,72240.0,SAVS,6.0,2.84,3.64,3.24
LES COURTILLES,72286.0,DIJFP,11.0,5.7,6.09,5.895
LES COURTILLES,72286.0,DIJFP,22.0,1.99,1.98,1.9849999999999999
LES COURTILLES,72286.0,DIJFP,23.0,1.4,1.38,1.39
LES COURTILLES,72286.0,DIJFP,2.0,0.01,0.01,0.01
LES COURTILLES,72286.0,DIJFP,3.0,0.0,0.0,0.0
LES COURTILLES,72286.0,DIJFP,8.0,6.23,5.5,5.865
LES COURTILLES,72286.0,JOHV,12.0,3.85,3.68,3.765
LES COURTILLES,72286.0,JOHV,3.0,0.0,0.0,0.0
LES COURTILLES,72286.0,JOHV,6.0,5.24,5.36,5.300000000000001
LES COURTILLES,72286.0,JOVS,13.0,4.17,3.98,4.075
LES COURTILLES,72286.0,JOVS,20.0,2.6,2.63,2.615
LES COURTILLES,72286.0,JOVS,21.0,1.55,1.76,1.655
LES COURTILLES,72286.0,JOVS,22.0,1.05,1.09,1.07
LES COURTILLES,72286.0,JOVS,3.0,0.0,,0.0
LES COURTILLES,72286.0,JOVS,7.0,9.99,9.84,9.915
LES COURTILLES,72286.0,SAHV,12.0,6.07,6.39,6.23
LES COURTILLES,72286.0,SAHV,14.0,6.74,6.68,6.71
LES COURTILLES,72286.0,SAHV,15.0,6.4,6.2,6.300000000000001
LES COURTILLES,72286.0,SAHV,19.0,5.06,4.93,4.994999999999999
LES COURTILLES,72286.0,SAHV,6.0,3.68,3.81,3.745
LES COURTILLES,72286.0,SAVS,10.0,6.66,6.7,6.68
LES COURTILLES,72286.0,SAVS,12.0,6.29,6.1,6.195
LES COURTILLES,72286.0,SAVS,15.0,6.54,6.25,6.395
LES COURTILLES,72286.0,SAVS,3.0,0.01,,0.01
BOURSE,73635.0,DIJFP,19.0,10.18,8.58,9.379999999999999
BOURSE,73635.0,DIJFP,3.0,0.0,0.0,0.0
BOURSE,73635.0,JOHV,14.0,3.91,3.8,3.855
BOURSE,73635.0,JOHV,17.0,15.61,16.07,15.84
BOURSE,73635.0,JOHV,18.0,20.29,20.47,20.38
BOURSE,73635.0,JOHV,22.0,2.45,2.49,2.47
BOURSE,73635.0,JOHV,23.0,2.52,2.47,2.495
BOURSE,73635.0,JOHV,2.0,0.01,0.0,0.005
BOURSE,73635.0,JOVS,0.0,1.23,1.3,1.2650000000000001
BOURSE,73635.0,JOVS,1.0,0.18,0.16,0.16999999999999998
BOURSE,73635.0,JOVS,21.0,3.1,2.7,2.9000000000000004
BOURSE,73635.0,JOVS,22.0,2.61,2.6,2.605
BOURSE,73635.0,SAHV,17.0,8.8,9.29,9.045
BOURSE,73635.0,SAHV,20.0,5.49,5.22,5.355
BOURSE,73635.0,SAVS,15.0,8.06,9.39,8.725000000000001
BOURSE,73635.0,SAVS,17.0,8.93,8.77,8.85
BOURSE,73635.0,SAVS,2.0,0.06,0.08,0.07
BOURSE,73635.0,SAVS,9.0,1.96,2.01,1.9849999999999999
BREGUET-SABIN,73621.0,DIJFP,0.0,2.01,1.86,1.935
BREGUET-SABIN,73621.0,DIJFP,14.0,7.42,8.02,7.72
BREGUET-SABIN,73621.0,DIJFP,16.0,7.71,7.94,7.825
BREGUET-SABIN,73621.0,DIJFP,1.0,0.25,0.16,0.20500000000000002
BREGUET-SABIN,73621.0,DIJFP,20.0,4.99,4.52,4.755
BREGUET-SABIN,73621.0,DIJFP,6.0,1.05,1.15,1.1
BREGUET-SABIN,73621.0,DIJFP,7.0,1.93,1.78,1.855
BREGUET-SABIN,73621.0,JOHV,12.0,4.26,4.13,4.195
BREGUET-SABIN,73621.0,JOHV,13.0,4.32,4.04,4.18
BREGUET-SABIN,73621.0,JOHV,2.0,0.02,0.01,0.015
BREGUET-SABIN,73621.0,JOHV,4.0,0.0,0.0,0.0
BREGUET-SABIN,73621.0,JOHV,6.0,1.02,1.01,1.0150000000000001
BREGUET-SABIN,73621.0,JOVS,13.0,4.27,3.86,4.0649999999999995
BREGUET-SABIN,73621.0,JOVS,15.0,4.62,5.13,4.875
BREGUET-SABIN,73621.0,JOVS,17.0,9.18,10.45,9.815
BREGUET-SABIN,73621.0,SAHV,12.0,5.44,5.42,5.43
BREGUET-SABIN,73621.0,SAHV,17.0,7.82,9.64,8.73
BREGUET-SABIN,73621.0,SAHV,18.0,8.4,8.32,8.36
BREGUET-SABIN,73621.0,SAHV,20.0,6.2,6.26,6.23
BREGUET-SABIN,73621.0,SAHV,3.0,0.02,0.0,0.01
BREGUET-SABIN,73621.0,SAHV,7.0,1.73,1.74,1.7349999999999999
BREGUET-SABIN,73621.0,SAVS,16.0,7.04,7.7,7.37
BREGUET-SABIN,73621.0,SAVS,1.0,2.89,2.16,2.5250000000000004
BREGUET-SABIN,73621.0,SAVS,20.0,6.59,6.11,6.35
BREGUET-SABIN,73621.0,SAVS,9.0,3.19,3.42,3.3049999999999997
CRETEIL-P. LAC,69884.0,DIJFP,11.0,6.06,6.98,6.52
CRETEIL-P. LAC,69884.0,DIJFP,13.0,7.07,7.69,7.380000000000001
CRETEIL-P. LAC,69884.0,DIJFP,15.0,7.01,7.82,7.415
CRETEIL-P. LAC,69884.0,DIJFP,17.0,7.39,7.14,7.265
CRETEIL-P. LAC,69884.0,DIJFP,23.0,1.21,1.2,1.205
CRETEIL-P. LAC,69884.0,JOHV,22.0,0.79,0.72,0.755
CRETEIL-P. LAC,69884.0,JOHV,2.0,0.01,0.01,0.01
CRETEIL-P. LAC,69884.0,JOVS,10.0,4.85,4.84,4.845
CRETEIL-P. LAC,69884.0,JOVS,16.0,5.25,5.55,5.4
CRETEIL-P. LAC,69884.0,JOVS,18.0,6.37,6.58,6.475
CRETEIL-P. LAC,69884.0,SAHV,14.0,7.8,7.27,7.535
CRETEIL-P. LAC,69884.0,SAHV,17.0,6.05,6.46,6.255
CRETEIL-P. LAC,69884.0,SAHV,18.0,5.77,6.16,5.965
RAMBUTEAU,71273.0,JOVS,5.0,0.18,0.23,0.20500000000000002
RAMBUTEAU,71273.0,SAHV,12.0,4.74,4.83,4.785
RAMBUTEAU,71273.0,SAHV,15.0,8.04,8.56,8.3
RAMBUTEAU,71273.0,SAHV,16.0,9.06,10.15,9.605
RAMBUTEAU,71273.0,SAHV,22.0,4.1,3.65,3.875
RAMBUTEAU,71273.0,SAHV,4.0,0.0,,0.0
RAMBUTEAU,71273.0,SAHV,7.0,0.54,0.46,0.5
RAMBUTEAU,71273.0,SAHV,9.0,1.56,1.47,1.5150000000000001
RAMBUTEAU,71273.0,SAVS,18.0,11.72,11.39,11.555
RAMBUTEAU,71273.0,SAVS,5.0,0.27,0.29,0.28
RAMBUTEAU,71273.0,SAVS,6.0,0.36,0.38,0.37
RAMBUTEAU,71273.0,SAVS,7.0,0.51,0.52,0.515
RANELAGH,71243.0,DIJFP,15.0,7.6,8.09,7.845
RANELAGH,71243.0,DIJFP,19.0,6.6,6.7,6.65
RANELAGH,71243.0,DIJFP,5.0,0.41,0.48,0.44499999999999995
RANELAGH,71243.0,DIJFP,9.0,5.1,5.28,5.1899999999999995
RANELAGH,71243.0,JOHV,20.0,3.77,3.49,3.63
RANELAGH,71243.0,JOHV,22.0,1.82,1.67,1.745
RANELAGH,71243.0,JOHV,9.0,7.77,7.83,7.8
RANELAGH,71243.0,JOVS,17.0,9.55,9.88,9.715
RANELAGH,71243.0,JOVS,1.0,0.1,0.11,0.10500000000000001
RANELAGH,71243.0,JOVS,21.0,2.1,2.08,2.09
RANELAGH,71243.0,JOVS,4.0,0.0,0.0,0.0
RANELAGH,71243.0,JOVS,7.0,4.07,4.05,4.0600000000000005
RANELAGH,71243.0,SAHV,13.0,7.11,7.69,7.4
RANELAGH,71243.0,SAHV,16.0,7.04,6.83,6.9350000000000005
RANELAGH,71243.0,SAHV,17.0,6.5,7.03,6.765000000000001
RANELAGH,71243.0,SAHV,18.0,6.69,6.61,6.65
RANELAGH,71243.0,SAHV,3.0,0.0,,0.0
RANELAGH,71243.0,SAHV,6.0,1.16,1.15,1.1549999999999998
RANELAGH,71243.0,SAVS,11.0,5.85,6.17,6.01
RANELAGH,71243.0,SAVS,1.0,0.59,0.64,0.615
RANELAGH,71243.0,SAVS,20.0,5.42,4.91,5.165
RANELAGH,71243.0,SAVS,21.0,3.68,3.42,3.55
RASPAIL,71088.0,DIJFP,11.0,5.43,5.88,5.654999999999999
RASPAIL,71088.0,DIJFP,14.0,7.03,7.81,7.42
RASPAIL,71088.0,DIJFP,15.0,8.44,8.67,8.555
RASPAIL,71088.0,DIJFP,23.0,2.2,2.57,2.385
RASPAIL,71088.0,DIJFP,3.0,0.01,0.03,0.02
RASPAIL,71088.0,DIJFP,8.0,2.65,2.17,2.41
RASPAIL,71088.0,DIJFP,9.0,3.12,3.1,3.1100000000000003
RASPAIL,71088.0,JOHV,13.0,5.5,5.13,5.3149999999999995
RASPAIL,71088.0,JOHV,15.0,6.07,6.21,6.140000000000001
RASPAIL,71088.0,JOHV,23.0,1.94,1.93,1.935
RASPAIL,71088.0,JOVS,10.0,3.17,3.61,3.3899999999999997
RASPAIL,71088.0,JOVS,12.0,5.26,5.52,5.39
RASPAIL,71088.0,JOVS,17.0,10.06,10.08,10.07
RASPAIL,71088.0,JOVS,9.0,6.65,7.43,7.04
RASPAIL,71088.0,SAHV,15.0,7.75,7.28,7.515000000000001
RASPAIL,71088.0,SAHV,16.0,7.98,7.93,7.955
RASPAIL,71088.0,SAHV,9.0,3.38,3.27,3.325
RASPAIL,71088.0,SAVS,14.0,6.59,7.59,7.09
RASPAIL,71088.0,SAVS,23.0,4.69,3.85,4.2700000000000005
RASPAIL,71088.0,SAVS,5.0,0.29,0.27,0.28
RASPAIL,71088.0,SAVS,9.0,2.89,3.16,3.0250000000000004
REAUMUR-SEBASTOPOL,73636.0,DIJFP,15.0,7.46,8.33,7.895
REAUMUR-SEBASTOPOL,73636.0,DIJFP,21.0,4.4,4.49,4.445
REAUMUR-SEBASTOPOL,73636.0,DIJFP,22.0,4.05,4.47,4.26
REAUMUR-SEBASTOPOL,73636.0,DIJFP,23.0,3.39,3.57,3.48
REAUMUR-SEBASTOPOL,73636.0,DIJFP,6.0,1.04,0.87,0.9550000000000001
REAUMUR-SEBASTOPOL,73636.0,DIJFP,9.0,3.3,2.82,3.0599999999999996
REAUMUR-SEBASTOPOL,73636.0,JOHV,13.0,4.39,4.42,4.404999999999999
REAUMUR-SEBASTOPOL,73636.0,JOHV,18.0,13.96,13.85,13.905000000000001
REAUMUR-SEBASTOPOL,73636.0,JOHV,19.0,10.69,10.37,10.53
REAUMUR-SEBASTOPOL,73636.0,JOHV,4.0,0.01,0.01,0.01
REAUMUR-SEBASTOPOL,73636.0,JOVS,13.0,4.3,4.27,4.285
REAUMUR-SEBASTOPOL,73636.0,JOVS,14.0,3.88,4.28,4.08
REAUMUR-SEBASTOPOL,73636.0,JOVS,20.0,5.9,5.55,5.725
REAUMUR-SEBASTOPOL,73636.0,JOVS,22.0,3.27,3.33,3.3
REAUMUR-SEBASTOPOL,73636.0,JOVS,6.0,0.92,1.03,0.9750000000000001
REAUMUR-SEBASTOPOL,73636.0,JOVS,7.0,2.32,2.42,2.37
REAUMUR-SEBASTOPOL,73636.0,SAHV,11.0,4.18,4.22,4.199999999999999
REAUMUR-SEBASTOPOL,73636.0,SAHV,12.0,5.16,5.37,5.265000000000001
REAUMUR-SEBASTOPOL,73636.0,SAHV,18.0,9.0,8.37,8.684999999999999
REAUMUR-SEBASTOPOL,73636.0,SAHV,19.0,8.51,8.0,8.254999999999999
REAUMUR-SEBASTOPOL,73636.0,SAHV,21.0,4.17,4.21,4.1899999999999995
REAUMUR-SEBASTOPOL,73636.0,SAHV,22.0,4.19,4.17,4.18
REAUMUR-SEBASTOPOL,73636.0,SAVS,12.0,5.36,5.3,5.33
REAUMUR-SEBASTOPOL,73636.0,SAVS,18.0,8.65,8.27,8.46
REAUMUR-SEBASTOPOL,73636.0,SAVS,23.0,4.78,4.64,4.71
REAUMUR-SEBASTOPOL,73636.0,SAVS,4.0,0.0,0.0,0.0
RENNES,73640.0,DIJFP,13.0,6.94,7.06,7.0
RENNES,73640.0,DIJFP,15.0,8.06,8.58,8.32
RENNES,73640.0,DIJFP,6.0,0.64,1.09,0.865
RENNES,73640.0,JOHV,15.0,6.94,6.88,6.91
RENNES,73640.0,JOHV,18.0,11.86,11.99,11.925
RENNES,73640.0,JOHV,19.0,8.89,8.63,8.760000000000002
RENNES,73640.0,JOVS,0.0,0.5,0.56,0.53
RENNES,73640.0,JOVS,13.0,6.34,6.34,6.34
RENNES,73640.0,JOVS,15.0,6.35,7.08,6.715
RENNES,73640.0,JOVS,21.0,1.98,1.99,1.9849999999999999
RENNES,73640.0,JOVS,2.0,0.01,0.02,0.015
RENNES,73640.0,JOVS,5.0,0.16,0.22,0.19
RENNES,73640.0,SAHV,17.0,11.09,11.86,11.475
RENNES,73640.0,SAHV,7.0,0.67,0.75,0.71
RENNES,73640.0,SAVS,18.0,11.71,10.64,11.175
RENNES,73640.0,SAVS,21.0,2.27,2.23,2.25
RENNES,73640.0,SAVS,22.0,1.84,1.83,1.835
RENNES,73640.0,SAVS,23.0,1.86,1.61,1.735
REPUBLIQUE,71311.0,DIJFP,15.0,8.31,8.81,8.56
PORTE DE CHARENTON,71579.0,SAHV,0.0,1.91,1.55,1.73
PORTE DE CHARENTON,71579.0,SAHV,12.0,6.28,6.47,6.375
PORTE DE CHARENTON,71579.0,SAVS,15.0,7.21,8.01,7.609999999999999
PORTE DE CHARENTON,71579.0,SAVS,22.0,3.88,3.5,3.69
PORTE DE CHARENTON,71579.0,SAVS,23.0,2.82,2.74,2.7800000000000002
PORTE DE CHARENTON,71579.0,SAVS,2.0,0.02,0.01,0.015
PORTE DE CHARENTON,71579.0,SAVS,4.0,0.01,0.0,0.005
PORTE DE CHARENTON,71579.0,SAVS,8.0,3.28,3.27,3.275
PORTE DE CHOISY,70604.0,DIJFP,11.0,6.39,7.09,6.74
PORTE DE CHOISY,70604.0,DIJFP,15.0,7.57,7.65,7.61
PORTE DE CHOISY,70604.0,DIJFP,16.0,7.53,7.0,7.265000000000001
PORTE DE CHOISY,70604.0,DIJFP,1.0,0.07,0.08,0.07500000000000001
PORTE DE CHOISY,70604.0,DIJFP,9.0,6.55,6.44,6.495
PORTE DE CHOISY,70604.0,JOHV,21.0,1.89,1.9,1.895
PORTE DE CHOISY,70604.0,JOHV,23.0,0.99,0.89,0.94
PORTE DE CHOISY,70604.0,JOHV,4.0,0.0,0.0,0.0
PORTE DE CHOISY,70604.0,JOVS,10.0,6.88,6.89,6.885
PORTE DE CHOISY,70604.0,JOVS,15.0,4.77,5.06,4.914999999999999
PORTE DE CHOISY,70604.0,JOVS,18.0,6.0,6.14,6.07
PORTE DE CHOISY,70604.0,SAHV,10.0,8.09,7.77,7.93
PORTE DE CHOISY,70604.0,SAHV,1.0,0.3,0.28,0.29000000000000004
PORTE DE CHOISY,70604.0,SAHV,4.0,0.0,,0.0
PORTE DE CHOISY,70604.0,SAVS,12.0,5.87,6.12,5.995
PORTE DE CHOISY,70604.0,SAVS,13.0,6.47,6.56,6.515
PORTE DE CLICHY,71545.0,DIJFP,14.0,6.92,7.18,7.05
PORTE DE CLICHY,71545.0,DIJFP,19.0,7.46,7.5,7.48
PORTE DE CLICHY,71545.0,DIJFP,4.0,0.02,0.0,0.01
PORTE DE CLICHY,71545.0,DIJFP,5.0,0.98,0.96,0.97
PORTE DE CLICHY,71545.0,JOHV,10.0,3.77,3.97,3.87
PORTE DE CLICHY,71545.0,JOHV,13.0,4.42,4.22,4.32
PORTE DE CLICHY,71545.0,JOHV,14.0,4.52,4.51,4.515
PORTE DE CLICHY,71545.0,JOHV,19.0,6.72,6.76,6.74
PORTE DE CLICHY,71545.0,JOHV,20.0,3.81,3.72,3.765
PORTE DE CLICHY,71545.0,JOHV,21.0,2.19,2.15,2.17
PORTE DE CLICHY,71545.0,JOHV,2.0,0.01,0.0,0.005
PORTE DE CLICHY,71545.0,JOHV,9.0,5.96,5.72,5.84
PORTE DE CLICHY,71545.0,JOVS,21.0,2.81,2.84,2.825
PORTE DE CLICHY,71545.0,JOVS,3.0,0.0,0.0,0.0
PORTE DE CLICHY,71545.0,JOVS,6.0,3.01,3.37,3.19
PORTE DE CLICHY,71545.0,SAHV,11.0,5.7,6.08,5.890000000000001
PORTE DE CLICHY,71545.0,SAHV,13.0,6.88,6.88,6.88
PORTE DE CLICHY,71545.0,SAHV,18.0,7.19,6.95,7.07
PORTE DE CLICHY,71545.0,SAVS,11.0,5.29,5.33,5.3100000000000005
PORTE DE CLICHY,71545.0,SAVS,1.0,0.69,0.6,0.645
PORTE DE CLICHY,71545.0,SAVS,3.0,0.0,0.0,0.0
PORTE DE CLIGNANCOURT,72059.0,DIJFP,13.0,7.33,7.96,7.645
PORTE DE CLIGNANCOURT,72059.0,DIJFP,21.0,2.84,2.93,2.885
PORTE DE CLIGNANCOURT,72059.0,DIJFP,3.0,0.0,0.0,0.0
PORTE DE CLIGNANCOURT,72059.0,DIJFP,4.0,0.0,0.0,0.0
PORTE DE CLIGNANCOURT,72059.0,DIJFP,9.0,4.08,3.34,3.71
PORTE DE CLIGNANCOURT,72059.0,JOHV,13.0,5.0,5.33,5.165
PORTE DE CLIGNANCOURT,72059.0,JOHV,15.0,6.48,6.76,6.62
PORTE DE CLIGNANCOURT,72059.0,JOHV,17.0,11.03,11.37,11.2
PORTE DE CLIGNANCOURT,72059.0,JOHV,6.0,2.7,2.59,2.645
PORTE DE CLIGNANCOURT,72059.0,JOVS,0.0,0.52,0.56,0.54
PORTE DE CLIGNANCOURT,72059.0,JOVS,11.0,4.16,4.24,4.2
PORTE DE CLIGNANCOURT,72059.0,JOVS,2.0,0.0,0.0,0.0
PORTE DE CLIGNANCOURT,72059.0,JOVS,4.0,0.0,0.0,0.0
PORTE DE CLIGNANCOURT,72059.0,JOVS,5.0,1.45,1.58,1.5150000000000001
PORTE DE CLIGNANCOURT,72059.0,JOVS,6.0,2.85,3.29,3.0700000000000003
PORTE DE CLIGNANCOURT,72059.0,JOVS,8.0,9.25,8.61,8.93
PORTE DE CLIGNANCOURT,72059.0,SAHV,0.0,1.36,1.17,1.2650000000000001
PORTE DE CLIGNANCOURT,72059.0,SAHV,17.0,8.53,8.79,8.66
PORTE DE CLIGNANCOURT,72059.0,SAHV,18.0,8.2,7.92,8.059999999999999
PORTE DE CLIGNANCOURT,72059.0,SAHV,20.0,5.06,5.08,5.07
PORTE DE CLIGNANCOURT,72059.0,SAHV,21.0,3.06,3.04,3.05
PORTE DE CLIGNANCOURT,72059.0,SAVS,10.0,4.93,4.84,4.885
PORTE DE CLIGNANCOURT,72059.0,SAVS,12.0,6.33,6.36,6.345000000000001
PORTE DE CLIGNANCOURT,72059.0,SAVS,15.0,7.93,8.16,8.045
PORTE DE CLIGNANCOURT,72059.0,SAVS,17.0,9.42,8.86,9.14
PORTE DE CLIGNANCOURT,72059.0,SAVS,20.0,4.97,5.11,5.04
PORTE DE CLIGNANCOURT,72059.0,SAVS,8.0,3.3,3.41,3.355
PORTE DE LA CHAPELLE,72064.0,DIJFP,15.0,7.37,7.91,7.640000000000001
PORTE DE LA CHAPELLE,72064.0,DIJFP,16.0,7.59,7.7,7.645
PORTE DE LA CHAPELLE,72064.0,DIJFP,2.0,0.02,0.03,0.025
PORTE DE LA CHAPELLE,72064.0,DIJFP,3.0,0.01,0.0,0.005
PORTE DE LA CHAPELLE,72064.0,DIJFP,8.0,4.11,3.95,4.03
PORTE DE LA CHAPELLE,72064.0,DIJFP,9.0,4.64,4.75,4.695
PORTE DE LA CHAPELLE,72064.0,JOHV,14.0,4.98,4.9,4.94
PORTE DE LA CHAPELLE,72064.0,JOHV,17.0,8.83,8.99,8.91
PORTE DE LA CHAPELLE,72064.0,JOHV,18.0,7.56,7.44,7.5
PORTE DE LA CHAPELLE,72064.0,JOHV,1.0,0.15,0.15,0.15
PORTE DE LA CHAPELLE,72064.0,JOHV,6.0,3.3,3.62,3.46
PORTE DE LA CHAPELLE,72064.0,JOVS,11.0,4.48,4.65,4.565
PORTE DE LA CHAPELLE,72064.0,JOVS,16.0,7.45,6.95,7.2
PORTE DE LA CHAPELLE,72064.0,JOVS,19.0,5.71,5.48,5.595000000000001
PORTE DE LA CHAPELLE,72064.0,JOVS,21.0,2.77,2.91,2.84
PORTE DE LA CHAPELLE,72064.0,JOVS,23.0,1.28,1.33,1.3050000000000002
PORTE DE LA CHAPELLE,72064.0,JOVS,2.0,0.02,0.02,0.02
PORTE DE LA CHAPELLE,72064.0,JOVS,9.0,6.96,6.98,6.970000000000001
PORTE DE LA CHAPELLE,72064.0,SAHV,20.0,5.08,4.68,4.88
PORTE DE LA CHAPELLE,72064.0,SAHV,4.0,0.0,0.01,0.005
PORTE DE LA CHAPELLE,72064.0,SAHV,5.0,1.48,1.56,1.52
PORTE DE LA CHAPELLE,72064.0,SAVS,10.0,5.7,5.56,5.63
PORTE DE LA CHAPELLE,72064.0,SAVS,13.0,6.8,6.63,6.715
PORTE DE LA CHAPELLE,72064.0,SAVS,16.0,7.31,7.08,7.195
PORTE DE LA CHAPELLE,72064.0,SAVS,18.0,7.32,6.92,7.12
PORTE DE LA CHAPELLE,72064.0,SAVS,1.0,0.71,0.73,0.72
PORTE DE LA CHAPELLE,72064.0,SAVS,22.0,2.84,2.92,2.88
PORTE DE LA VILLETTE,72430.0,DIJFP,12.0,4.96,5.82,5.390000000000001
CRIMEE,72013.0,JOHV,9.0,8.83,8.89,8.86
CRIMEE,72013.0,JOVS,20.0,3.17,3.47,3.3200000000000003
CRIMEE,72013.0,JOVS,23.0,1.01,1.19,1.1
CRIMEE,72013.0,SAHV,20.0,4.95,4.76,4.855
CRIMEE,72013.0,SAHV,22.0,2.62,2.21,2.415
CRIMEE,72013.0,SAHV,2.0,0.03,0.03,0.03
CRIMEE,72013.0,SAHV,3.0,0.0,,0.0
CRIMEE,72013.0,SAHV,5.0,0.84,0.79,0.815
CRIMEE,72013.0,SAHV,6.0,1.45,1.48,1.4649999999999999
CRIMEE,72013.0,SAHV,8.0,4.76,4.65,4.705
CRIMEE,72013.0,SAVS,0.0,1.55,1.51,1.53
CRIMEE,72013.0,SAVS,15.0,7.1,6.89,6.994999999999999
CRIMEE,72013.0,SAVS,17.0,7.51,7.69,7.6
CRIMEE,72013.0,SAVS,19.0,6.75,6.4,6.575
CRIMEE,72013.0,SAVS,1.0,0.83,0.59,0.71
CRIMEE,72013.0,SAVS,21.0,3.47,3.38,3.425
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,15.0,7.68,7.98,7.83
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,16.0,7.58,7.87,7.725
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,19.0,5.99,5.5,5.745
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,21.0,2.51,2.49,2.5
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,3.0,0.01,0.0,0.005
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,7.0,3.15,2.74,2.9450000000000003
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,DIJFP,9.0,5.23,5.11,5.17
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,14.0,4.32,4.27,4.295
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,17.0,8.43,8.55,8.49
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,1.0,0.14,0.1,0.12000000000000001
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,20.0,2.95,2.86,2.9050000000000002
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,5.0,1.54,1.73,1.635
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOHV,7.0,8.28,8.58,8.43
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOVS,12.0,4.93,4.96,4.945
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOVS,19.0,5.24,4.98,5.11
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOVS,21.0,1.7,1.75,1.725
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOVS,4.0,0.0,0.0,0.0
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,JOVS,9.0,9.14,8.95,9.045
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAHV,0.0,2.4,1.89,2.145
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAHV,16.0,6.77,6.66,6.715
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAHV,3.0,0.0,0.0,0.0
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAHV,9.0,5.76,5.68,5.72
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAVS,13.0,6.85,6.83,6.84
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAVS,20.0,4.63,4.63,4.63
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAVS,21.0,2.99,2.73,2.8600000000000003
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAVS,7.0,3.39,3.64,3.515
CROIX DE CHAVAUX (JACQUES DUCLOS),71756.0,SAVS,8.0,4.2,4.51,4.355
DANUBE,71930.0,DIJFP,0.0,0.52,0.72,0.62
DANUBE,71930.0,DIJFP,16.0,7.09,6.77,6.93
DANUBE,71930.0,DIJFP,17.0,8.33,6.89,7.609999999999999
DANUBE,71930.0,JOHV,10.0,4.45,4.33,4.390000000000001
DANUBE,71930.0,JOHV,16.0,6.97,7.1,7.035
DANUBE,71930.0,JOHV,18.0,5.43,4.88,5.154999999999999
DANUBE,71930.0,JOHV,20.0,1.56,1.45,1.505
DANUBE,71930.0,JOHV,2.0,0.01,0.0,0.005
DANUBE,71930.0,JOHV,5.0,1.67,1.65,1.66
DANUBE,71930.0,JOVS,0.0,0.39,0.52,0.455
DANUBE,71930.0,JOVS,11.0,4.54,4.5,4.52
DANUBE,71930.0,JOVS,6.0,4.08,4.33,4.205
DANUBE,71930.0,SAHV,12.0,6.44,6.76,6.6
DANUBE,71930.0,SAHV,17.0,6.44,5.92,6.18
DANUBE,71930.0,SAHV,1.0,0.53,0.68,0.605
DANUBE,71930.0,SAHV,3.0,0.01,,0.01
DANUBE,71930.0,SAHV,5.0,1.54,1.61,1.5750000000000002
DANUBE,71930.0,SAHV,6.0,2.37,3.14,2.755
DANUBE,71930.0,SAVS,10.0,6.97,7.34,7.154999999999999
DANUBE,71930.0,SAVS,12.0,5.12,6.54,5.83
DANUBE,71930.0,SAVS,23.0,1.23,1.49,1.3599999999999999
DANUBE,71930.0,SAVS,2.0,0.05,0.03,0.04
DANUBE,71930.0,SAVS,7.0,3.64,4.34,3.99
DANUBE,71930.0,SAVS,9.0,7.96,6.93,7.445
